seed,model,condition,example_id,true_leaf,pred_leaf,snap_reason,elapsed_s,raw_len,prompt_eval_count,eval_count,done_reason,raw_response
3,gemma4:e4b,0b,119,Phishing/Vishing/Callback-Scam,Phishing/Other-Phishing,exact,0.5770282745361328,23,1879,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,0b,120,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5284459590911865,30,1691,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,121,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5257880687713623,30,1663,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,122,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5205800533294678,30,1662,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,123,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5905337333679199,30,1816,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,124,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.524791955947876,30,1696,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,125,Phishing/Vishing/Other-Vishing,Phishing/Other-Phishing,exact,0.4845621585845947,23,1669,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,0b,126,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5181941986083984,30,1677,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,127,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5356929302215576,30,1696,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,128,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5164110660552979,30,1648,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,0b,129,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5153038501739502,30,1673,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,0,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,4.050442934036255,43,8022,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,1,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Phishing/Other-Phishing,exact,0.541269063949585,23,7432,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,2,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.6224920749664307,43,7424,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,3,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.6272666454315186,43,7431,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,4,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.6143507957458496,43,7397,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,5,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Phishing/Other-Phishing,exact,0.5427031517028809,23,7447,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,6,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.1384422779083252,43,8463,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,7,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.6147561073303223,43,7399,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,8,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.9909658432006836,43,8184,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,9,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Phishing/Other-Phishing,exact,0.5508859157562256,23,7453,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,10,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.5698668956756592,35,7390,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,11,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.8173108100891113,35,7921,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,12,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.5743269920349121,35,7409,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,13,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.607475996017456,35,7493,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,14,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.6730618476867676,35,7633,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,15,Fraud/Fake-Sextortion/With-Password,Phishing/Other-Phishing,exact,0.5200259685516357,23,7391,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,16,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.6098389625549316,43,7384,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,3,17,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.6110761165618896,35,7489,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,18,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.6020269393920898,35,7456,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,19,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.9648478031158447,35,8207,12,stop,Fraud/Fake-Sextortion/With-Password
3,gemma4:e4b,3,20,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.5645010471343994,30,7396,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,21,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.564586877822876,30,7406,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,22,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.5662519931793213,30,7427,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,23,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.569403886795044,30,7427,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,24,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.5612640380859375,30,7416,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,25,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.6168539524078369,30,7535,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,26,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.5665910243988037,30,7436,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,27,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.5651640892028809,30,7411,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,28,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.559100866317749,30,7407,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,29,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.5989048480987549,30,7485,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,30,Fraud/Fake-Support/Popup,Phishing/Other-Phishing,exact,0.5524640083312988,23,7473,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,31,Fraud/Fake-Support/Popup,Phishing/Other-Phishing,exact,0.5821499824523926,23,7516,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,32,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.5188679695129395,24,7413,8,stop,Fraud/Fake-Support/Popup
3,gemma4:e4b,3,33,Fraud/Fake-Support/Popup,Phishing/Vishing/Other-Vishing,exact,0.5838150978088379,30,7460,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,34,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.5659129619598389,24,7515,8,stop,Fraud/Fake-Support/Popup
3,gemma4:e4b,3,35,Fraud/Fake-Support/Popup,Phishing/Other-Phishing,exact,0.5494110584259033,23,7483,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,36,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.5279467105865479,24,7450,8,stop,Fraud/Fake-Support/Popup
3,gemma4:e4b,3,37,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.554053783416748,24,7461,8,stop,Fraud/Fake-Support/Popup
3,gemma4:e4b,3,38,Fraud/Fake-Support/Popup,Phishing/Other-Phishing,exact,0.5333681106567383,23,7448,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,39,Fraud/Fake-Support/Popup,Phishing/Other-Phishing,exact,0.5316159725189209,23,7429,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,40,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.626492977142334,45,7552,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,41,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7099950313568115,45,7720,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,42,Fraud/Investment-Fraud/Other-Investment-Fraud,Phishing/Vishing/Other-Vishing,exact,0.5710091590881348,30,7422,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,43,Fraud/Investment-Fraud/Other-Investment-Fraud,Phishing/Other-Phishing,exact,0.5643448829650879,23,7487,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,44,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.642244815826416,45,7570,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,45,Fraud/Investment-Fraud/Other-Investment-Fraud,Phishing/Vishing/Other-Vishing,exact,0.5924181938171387,30,7494,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,46,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.6115169525146484,45,7495,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,47,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.6087028980255127,45,7513,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,48,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.5781621932983398,45,7442,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,49,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7579681873321533,45,7820,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,50,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.5868008136749268,37,7414,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,51,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.5989129543304443,45,7476,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,52,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6266958713531494,37,7491,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,53,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.5878620147705078,37,7445,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,54,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.5884342193603516,45,7467,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,55,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.5692977905273438,37,7406,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,56,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.6199119091033936,45,7525,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
3,gemma4:e4b,3,57,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6181430816650391,37,7542,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,58,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6264619827270508,37,7534,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,59,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6166338920593262,37,7514,12,stop,Fraud/Investment-Fraud/Pig-Butchering
3,gemma4:e4b,3,60,Malware/Ransomware,Malware/Ransomware,exact,0.5207109451293945,18,7438,7,stop,Malware/Ransomware
3,gemma4:e4b,3,61,Malware/Ransomware,Malware/Ransomware,exact,0.6034932136535645,18,7608,7,stop,Malware/Ransomware
3,gemma4:e4b,3,62,Malware/Ransomware,Malware/Ransomware,exact,0.5172111988067627,18,7435,7,stop,Malware/Ransomware
3,gemma4:e4b,3,63,Malware/Ransomware,Malware/Ransomware,exact,0.5148518085479736,18,7413,7,stop,Malware/Ransomware
3,gemma4:e4b,3,64,Malware/Ransomware,Malware/Ransomware,exact,0.5196490287780762,18,7439,7,stop,Malware/Ransomware
3,gemma4:e4b,3,65,Malware/Ransomware,Malware/Ransomware,exact,0.5270819664001465,18,7457,7,stop,Malware/Ransomware
3,gemma4:e4b,3,66,Malware/Ransomware,Malware/Ransomware,exact,0.7029721736907959,18,7834,7,stop,Malware/Ransomware
3,gemma4:e4b,3,67,Malware/Ransomware,Malware/Ransomware,exact,0.5277218818664551,18,7440,7,stop,Malware/Ransomware
3,gemma4:e4b,3,68,Malware/Ransomware,Malware/Ransomware,exact,0.5331382751464844,18,7458,7,stop,Malware/Ransomware
3,gemma4:e4b,3,69,Malware/Ransomware,Malware/Ransomware,exact,0.5338642597198486,18,7452,7,stop,Malware/Ransomware
3,gemma4:e4b,3,70,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6258108615875244,31,7579,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,71,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6207122802734375,31,7519,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,72,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.5712969303131104,31,7438,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,73,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6616618633270264,31,7636,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,74,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6058597564697266,31,7524,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,75,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6181759834289551,31,7528,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,76,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.5924170017242432,31,7502,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,77,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.5612621307373047,31,7446,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,78,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.5602848529815674,31,7416,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,79,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.8504109382629395,31,8001,11,stop,Phishing/Classified-Ad-Phishing
3,gemma4:e4b,3,80,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5348820686340332,23,7408,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,81,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,1.7335560321807861,23,9789,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,82,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.553337812423706,23,7455,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,83,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.6421279907226562,23,7663,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,84,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,1.0596721172332764,23,8494,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,85,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5396111011505127,23,7424,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,86,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5470180511474609,23,7475,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,87,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5896871089935303,23,7540,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,88,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5169920921325684,23,7402,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,89,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5510179996490479,23,7455,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,90,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6667101383209229,37,7648,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,91,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6593019962310791,37,7642,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,92,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.5499582290649414,37,7416,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,93,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6465749740600586,37,7630,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,94,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6633830070495605,37,7662,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,95,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.879115104675293,37,8104,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,96,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.5626788139343262,37,7429,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,97,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.7389931678771973,37,7806,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,98,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6045558452606201,37,7544,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,99,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.5602319240570068,37,7424,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,100,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6532192230224609,24,7689,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,101,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6089317798614502,24,7590,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,102,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.5750317573547363,24,7528,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,103,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6116178035736084,24,7588,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,104,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.5836098194122314,24,7528,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,105,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.8177070617675781,24,8004,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,106,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.5894150733947754,24,7548,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,107,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.5643608570098877,24,7508,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,108,Phishing/Refund-Phishing,Phishing/Other-Phishing,exact,0.5374720096588135,23,7441,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,109,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.9156181812286377,24,8251,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,110,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Other-Vishing,exact,0.5747041702270508,30,7445,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,111,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Other-Vishing,exact,0.578383207321167,30,7435,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,112,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Other-Vishing,exact,0.5842421054840088,30,7464,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,113,Phishing/Vishing/Callback-Scam,Phishing/Parcel-Notification-Phishing,exact,0.5860662460327148,37,7505,10,stop,Phishing/Parcel-Notification-Phishing
3,gemma4:e4b,3,114,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Other-Vishing,exact,0.5827999114990234,30,7461,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,115,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Other-Vishing,exact,0.5830411911010742,30,7453,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,116,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Other-Vishing,exact,0.5960259437561035,30,7499,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,117,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6622321605682373,30,7629,11,stop,Phishing/Vishing/Callback-Scam
3,gemma4:e4b,3,118,Phishing/Vishing/Callback-Scam,Phishing/Other-Phishing,exact,0.5273871421813965,23,7416,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,3,119,Phishing/Vishing/Callback-Scam,Phishing/Refund-Phishing,exact,0.6405220031738281,24,7647,8,stop,Phishing/Refund-Phishing
3,gemma4:e4b,3,120,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5769152641296387,30,7459,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,121,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5735569000244141,30,7431,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,122,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5673122406005859,30,7430,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,123,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.6499431133270264,30,7584,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,124,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5847358703613281,30,7464,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,125,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5666639804840088,30,7437,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,126,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5676820278167725,30,7445,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,127,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5878562927246094,30,7464,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,128,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5629360675811768,30,7416,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,3,129,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.5708408355712891,30,7441,11,stop,Phishing/Vishing/Other-Vishing
3,gemma4:e4b,8,0,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,13.938703775405884,43,22089,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,8,1,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Phishing/Other-Phishing,exact,0.666517972946167,23,21499,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,8,2,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.7490711212158203,43,21491,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,8,3,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.757159948348999,43,21498,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,8,4,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.7364912033081055,43,21464,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,8,5,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Phishing/Other-Phishing,exact,0.6548001766204834,23,21514,8,stop,Phishing/Other-Phishing
3,gemma4:e4b,8,6,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.410825252532959,43,22530,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,8,7,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.7299361228942871,43,21466,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
3,gemma4:e4b,8,8,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.2253661155700684,43,22251,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
